Day;Hour;Wave;Acc Mag ;Moving Avg Acc MAG(3);Moving Avg Acc MAG(4);Moving Avg Acc MAG(5);Moving Avg Acc MAG(6)
23/10/2024; 18:48:45;0;1,177947;1,125551;1,093162;1,070603;1,060565
23/10/2024; 18:48:45;0;1,177947;1,125551;1,093162;1,070603;1,060565
23/10/2024; 18:48:45;0;1,18522;1,160399;1,140468;1,111573;1,089706
23/10/2024; 18:48:45;0;1,18522;1,160399;1,140468;1,111573;1,089706
23/10/2024; 18:48:46;0;0,918611;1,093926;1,099952;1,096097;1,079413
23/10/2024; 18:48:46;0;0,918611;1,093926;1,099952;1,096097;1,079413
23/10/2024; 18:48:46;0;0,97581;1,026547;1,064397;1,075124;1,076049
23/10/2024; 18:48:46;0;0,97581;1,026547;1,064397;1,075124;1,076049
23/10/2024; 18:48:46;0;0,919404;0,937941;0,999761;1,035398;1,04917
23/10/2024; 18:48:46;0;1,855624;1,250279;1,167362;1,170934;1,172102
23/10/2024; 18:48:46;0;1,855624;1,250279;1,167362;1,170934;1,172102
23/10/2024; 18:48:46;0;1,208289;1,327772;1,239782;1,175547;1,17716
23/10/2024; 18:48:46;0;1,208289;1,327772;1,239782;1,175547;1,17716
23/10/2024; 18:48:46;0;0,430975;1,164963;1,103573;1,07802;1,051452
23/10/2024; 18:48:46;0;0,430975;1,164963;1,103573;1,07802;1,051452
23/10/2024; 18:48:46;0;0,612531;0,750598;1,026855;1,005365;1,000439
23/10/2024; 18:48:46;0;0,612531;0,750598;1,026855;1,005365;1,000439
23/10/2024; 18:48:46;0;1,637691;0,893733;0,972372;1,149022;1,110752
23/10/2024; 18:48:46;0;0,936736;1,06232;0,904484;0,965245;1,113641
23/10/2024; 18:48:46;0;0,978138;1,184188;1,041274;0,919214;0,967393
23/10/2024; 18:48:47;0;0,978138;1,184188;1,041274;0,919214;0,967393
23/10/2024; 18:48:47;0;0,963924;0,959599;1,129122;1,025804;0,926666
23/10/2024; 18:48:47;0;0,963924;0,959599;1,129122;1,025804;0,926666
23/10/2024; 18:48:47;0;1,528263;1,156775;1,101765;1,20895;1,109547
23/10/2024; 18:48:47;0;1,528263;1,156775;1,101765;1,20895;1,109547
23/10/2024; 18:48:47;0;0,936072;1,142753;1,101599;1,068627;1,163471
23/10/2024; 18:48:47;0;0,380369;0,948235;0,952157;0,957353;0,953917
23/10/2024; 18:48:47;0;0,380369;0,948235;0,952157;0,957353;0,953917
23/10/2024; 18:48:47;0;0,380369;0,948235;0,952157;0,957353;0,953917
23/10/2024; 18:48:47;0;1,518137;0,94486;1,09071;1,065353;1,050817
23/10/2024; 18:48:47;0;1,768353;1,222286;1,150733;1,226239;1,18252
23/10/2024; 18:48:47;0;1,768353;1,222286;1,150733;1,226239;1,18252
23/10/2024; 18:48:47;0;0,625657;1,304049;1,073129;1,045718;1,126142
23/10/2024; 18:48:47;0;0,625657;1,304049;1,073129;1,045718;1,126142
23/10/2024; 18:48:47;0;0,903437;1,099149;1,203896;1,039191;1,022004
23/10/2024; 18:48:47;0;0,903437;1,099149;1,203896;1,039191;1,022004
23/10/2024; 18:48:47;0;1,128489;0,885861;1,106484;1,188815;1,054074
23/10/2024; 18:48:47;0;1,128489;0,885861;1,106484;1,188815;1,054074
23/10/2024; 18:48:48;0;0,735971;0,922632;0,848389;1,032381;1,113341
23/10/2024; 18:48:48;0;0,735971;0,922632;0,848389;1,032381;1,113341
23/10/2024; 18:48:48;0;0,735971;0,922632;0,848389;1,032381;1,113341
23/10/2024; 18:48:48;0;1,459023;1,107828;1,05673;0,970515;1,103488
23/10/2024; 18:48:48;0;1,554219;1,249738;1,219426;1,156228;1,067799
23/10/2024; 18:48:48;0;1,554219;1,249738;1,219426;1,156228;1,067799
23/10/2024; 18:48:48;0;1,751662;1,588301;1,375219;1,325873;1,255467
23/10/2024; 18:48:48;0;1,751662;1,588301;1,375219;1,325873;1,255467
23/10/2024; 18:48:48;0;0,410275;1,238719;1,293795;1,18223;1,173273
23/10/2024; 18:48:48;0;0,410275;1,238719;1,293795;1,18223;1,173273
23/10/2024; 18:48:48;0;0,849487;1,003808;1,141411;1,204933;1,126773
23/10/2024; 18:48:48;0;0,849487;1,003808;1,141411;1,204933;1,126773
23/10/2024; 18:48:48;0;1,492924;0,917562;1,126087;1,211713;1,252932
23/10/2024; 18:48:48;0;1,492924;0,917562;1,126087;1,211713;1,252932
23/10/2024; 18:48:48;0;0,863171;1,068528;0,903964;1,073504;1,153623
23/10/2024; 18:48:48;0;1,253394;1,203163;1,114744;0,97385;1,103485
23/10/2024; 18:48:48;0;1,253394;1,203163;1,114744;0,97385;1,103485
23/10/2024; 18:48:49;0;1,237596;1,118054;1,211771;1,139314;1,017808
23/10/2024; 18:48:49;0;1,804902;1,431964;1,289766;1,330397;1,250246
23/10/2024; 18:48:49;0;1,804902;1,431964;1,289766;1,330397;1,250246
23/10/2024; 18:48:49;0;0,65506;1,232519;1,237738;1,162825;1,217841
23/10/2024; 18:48:49;0;0,65506;1,232519;1,237738;1,162825;1,217841
23/10/2024; 18:48:49;0;1,705552;1,388505;1,350777;1,331301;1,253279
23/10/2024; 18:48:49;0;1,705552;1,388505;1,350777;1,331301;1,253279
23/10/2024; 18:48:49;0;1,705552;1,388505;1,350777;1,331301;1,253279
23/10/2024; 18:48:49;0;1,886118;1,415577;1,512908;1,457846;1,42377
23/10/2024; 18:48:49;1;0,786451;1,459374;1,258295;1,367617;1,345946
23/10/2024; 18:48:49;1;0,496328;1,056299;1,218612;1,105902;1,222402
23/10/2024; 18:48:49;1;0,496328;1,056299;1,218612;1,105902;1,222402
23/10/2024; 18:48:49;1;1,273342;0,85204;1,11056;1,229558;1,133808
23/10/2024; 18:48:49;1;1,273342;0,85204;1,11056;1,229558;1,133808
23/10/2024; 18:48:49;1;1,323048;1,030906;0,969792;1,153057;1,24514
23/10/2024; 18:48:50;1;0,477186;1,024525;0,892476;0,871271;1,040412
23/10/2024; 18:48:50;1;0,477186;1,024525;0,892476;0,871271;1,040412
23/10/2024; 18:48:50;1;1,249141;1,016458;1,080679;0,963809;0,934249
23/10/2024; 18:48:50;1;1,249141;1,016458;1,080679;0,963809;0,934249
23/10/2024; 18:48:50;1;1,686734;1,137687;1,184027;1,20189;1,084297
23/10/2024; 18:48:50;1;0,643439;1,193105;1,014125;1,07591;1,108815
23/10/2024; 18:48:50;1;0,643439;1,193105;1,014125;1,07591;1,108815
23/10/2024; 18:48:50;1;0,764169;1,031447;1,085871;0,964134;1,023953
23/10/2024; 18:48:50;1;0,764169;1,031447;1,085871;0,964134;1,023953
23/10/2024; 18:48:50;1;1,717147;1,041585;1,202872;1,212126;1,089636
23/10/2024; 18:48:50;1;1,717147;1,041585;1,202872;1,212126;1,089636
23/10/2024; 18:48:50;1;1,092846;1,191387;1,0544;1,180867;1,192246
23/10/2024; 18:48:50;1;1,092846;1,191387;1,0544;1,180867;1,192246
23/10/2024; 18:48:50;1;1,092846;1,191387;1,0544;1,180867;1,192246
23/10/2024; 18:48:50;1;0,36393;1,057974;0,984523;0,916306;1,044711
23/10/2024; 18:48:50;1;0,36393;1,057974;0,984523;0,916306;1,044711
23/10/2024; 18:48:50;1;1,107371;0,854716;1,070323;1,009093;0,94815
23/10/2024; 18:48:50;1;1,107371;0,854716;1,070323;1,009093;0,94815
23/10/2024; 18:48:51;1;1,773836;1,081712;1,084496;1,211026;1,13655
23/10/2024; 18:48:51;1;0,54381;1,141672;0,947237;0,976359;1,099823
23/10/2024; 18:48:51;1;0,54381;1,141672;0,947237;0,976359;1,099823
23/10/2024; 18:48:51;1;0,972044;1,096563;1,099265;0,952198;0,975639
23/10/2024; 18:48:51;1;0,972044;1,096563;1,099265;0,952198;0,975639
23/10/2024; 18:48:51;1;1,636728;1,050861;1,231605;1,206758;1,066286
23/10/2024; 18:48:51;1;1,636728;1,050861;1,231605;1,206758;1,066286
23/10/2024; 18:48:51;1;0,870671;1,159815;1,005813;1,159418;1,150743
23/10/2024; 18:48:51;1;0,870671;1,159815;1,005813;1,159418;1,150743
23/10/2024; 18:48:51;1;0,375989;0,961129;0,963858;0,879849;1,028847
23/10/2024; 18:48:51;1;0,375989;0,961129;0,963858;0,879849;1,028847
23/10/2024; 18:48:51;1;1,486664;0,911108;1,092513;1,068419;0,980984
23/10/2024; 18:48:51;1;1,697141;1,186598;1,107616;1,213439;1,173206
23/10/2024; 18:48:51;1;1,697141;1,186598;1,107616;1,213439;1,173206
23/10/2024; 18:48:51;1;0,597592;1,260466;1,039346;1,005611;1,110798
23/10/2024; 18:48:51;1;0,597592;1,260466;1,039346;1,005611;1,110798
23/10/2024; 18:48:51;1;0,764666;1,0198;1,136516;0,98441;0,965454
23/10/2024; 18:48:52;1;0,764666;1,0198;1,136516;0,98441;0,965454
23/10/2024; 18:48:52;1;1,642913;1,001724;1,175578;1,237795;1,094161
23/10/2024; 18:48:52;1;0,981906;1,129829;0,996769;1,136844;1,195147
23/10/2024; 18:48:52;1;0,981906;1,129829;0,996769;1,136844;1,195147
23/10/2024; 18:48:52;1;0,490628;1,038483;0,970028;0,895541;1,029141
23/10/2024; 18:48:52;2;1,341515;0,938016;1,114241;1,044326;0,96987
23/10/2024; 18:48:52;2;1,341515;0,938016;1,114241;1,044326;0,96987
23/10/2024; 18:48:52;2;1,333236;1,055126;1,036821;1,15804;1,092477
23/10/2024; 18:48:52;2;1,333236;1,055126;1,036821;1,15804;1,092477
23/10/2024; 18:48:52;2;1,199343;1,291365;1,091181;1,069326;1,164924
23/10/2024; 18:48:52;2;1,199343;1,291365;1,091181;1,069326;1,164924
23/10/2024; 18:48:52;2;1,275518;1,269366;1,287403;1,128048;1,103691
23/10/2024; 18:48:52;2;1,275518;1,269366;1,287403;1,128048;1,103691
23/10/2024; 18:48:52;2;1,894983;1,456615;1,42577;1,408919;1,255871
23/10/2024; 18:48:52;2;1,894983;1,456615;1,42577;1,408919;1,255871
23/10/2024; 18:48:52;2;0,86477;1,345091;1,308654;1,31357;1,318228
23/10/2024; 18:48:53;2;0,309915;1,023223;1,086297;1,108906;1,146294
23/10/2024; 18:48:53;2;1,069467;0,748051;1,034784;1,082931;1,102333
23/10/2024; 18:48:53;2;1,069467;0,748051;1,034784;1,082931;1,102333
23/10/2024; 18:48:53;2;2,296345;1,225242;1,135124;1,287096;1,285167
23/10/2024; 18:48:53;2;2,296345;1,225242;1,135124;1,287096;1,285167
23/10/2024; 18:48:53;2;0,585305;1,317039;1,065258;1,025161;1,170131
23/10/2024; 18:48:53;2;0,585305;1,317039;1,065258;1,025161;1,170131
23/10/2024; 18:48:53;2;0,72255;1,2014;1,168417;0,996717;0,974726
23/10/2024; 18:48:53;2;0,72255;1,2014;1,168417;0,996717;0,974726
23/10/2024; 18:48:53;2;2,047847;1,118567;1,413012;1,344303;1,171905
23/10/2024; 18:48:53;2;2,047847;1,118567;1,413012;1,344303;1,171905
23/10/2024; 18:48:53;2;1,367114;1,37917;1,180704;1,403832;1,348105
23/10/2024; 18:48:53;2;1,367114;1,37917;1,180704;1,403832;1,348105
23/10/2024; 18:48:53;2;0,355261;1,25674;1,123193;1,015615;1,229071
23/10/2024; 18:48:53;2;1,484756;1,069044;1,313744;1,195505;1,093805
23/10/2024; 18:48:54;2;1,0833;1,007818;1,127053;0,972694;1,038431
23/10/2024; 18:48:54;2;1,0833;1,007818;1,127053;0,972694;1,038431
23/10/2024; 18:48:54;2;2,323713;1,314653;1,336792;1,366385;1,197864
23/10/2024; 18:48:54;2;0,876783;1,427932;1,205186;1,24479;1,284784
23/10/2024; 18:48:54;2;0,467048;1,222515;1,187711;1,057558;1,115166
23/10/2024; 18:48:54;2;0,974085;0,772638;1,160407;1,144985;1,043646
23/10/2024; 18:48:54;2;0,974085;0,772638;1,160407;1,144985;1,043646
23/10/2024; 18:48:54;2;1,754822;1,065318;1,018184;1,27929;1,246625
23/10/2024; 18:48:54;2;1,109977;1,279628;1,076483;1,036543;1,251071
23/10/2024; 18:48:54;2;1,109977;1,279628;1,076483;1,036543;1,251071
23/10/2024; 18:48:55;2;0,931974;1,265591;1,192714;1,047581;1,019114
23/10/2024; 18:48:55;2;1,145664;1,062538;1,235609;1,183304;1,063928
23/10/2024; 18:48:55;2;1,419747;1,165795;1,15184;1,272437;1,222711
23/10/2024; 18:48:55;2;0,751287;1,105566;1,062168;1,07173;1,185578
23/10/2024; 18:48:55;2;0,751287;1,105566;1,062168;1,07173;1,185578
23/10/2024; 18:48:55;2;1,02068;1,063905;1,084345;1,05387;1,063221
23/10/2024; 18:48:55;2;0,94146;0,904476;1,033293;1,055768;1,035135
23/10/2024; 18:48:55;2;1,155877;1,039339;0,967326;1,05781;1,072452
23/10/2024; 18:48:55;2;1,155877;1,039339;0,967326;1,05781;1,072452
23/10/2024; 18:48:55;2;1,197236;1,098191;1,078813;1,013308;1,081048
23/10/2024; 18:48:55;2;0,942901;1,098671;1,059369;1,051631;1,001573
23/10/2024; 18:48:55;2;1,032405;1,057514;1,082105;1,053976;1,048427
23/10/2024; 18:48:56;2;1,019699;0,998335;1,04806;1,069624;1,048263
23/10/2024; 18:48:56;2;1,019699;0,998335;1,04806;1,069624;1,048263
23/10/2024; 18:48:56;2;1,072467;1,041524;1,016868;1,052942;1,070098
23/10/2024; 18:48:56;2;0,942542;1,011569;1,016778;1,002003;1,034542
23/10/2024; 18:48:56;2;0,942542;1,011569;1,016778;1,002003;1,034542
23/10/2024; 18:48:56;2;1,010577;1,008529;1,011322;1,015538;1,003432
23/10/2024; 18:48:56;2;1,169818;1,040979;1,048851;1,043021;1,041252
23/10/2024; 18:48:56;2;1,082335;1,087577;1,051318;1,055548;1,049573
23/10/2024; 18:48:56;2;1,105604;1,119252;1,092083;1,062175;1,063891
23/10/2024; 18:48:56;2;0,973074;1,053671;1,082708;1,068282;1,047325
23/10/2024; 18:48:56;2;0,992819;1,023832;1,038458;1,06473;1,055704
23/10/2024; 18:48:56;2;0,992819;1,023832;1,038458;1,06473;1,055704
23/10/2024; 18:48:57;2;1,007373;0,991088;1,019717;1,032241;1,05517
23/10/2024; 18:48:57;2;1,093198;1,03113;1,016616;1,034413;1,0424
23/10/2024; 18:48:57;2;0,963859;1,021477;1,014312;1,006065;1,022654
23/10/2024; 18:48:57;2;0,991501;1,016186;1,013983;1,00975;1,003637
23/10/2024; 18:48:57;2;1,069831;1,008397;1,029597;1,025152;1,019763
23/10/2024; 18:48:57;2;1,009404;1,023579;1,008649;1,025559;1,022528
23/10/2024; 18:48:57;2;1,009404;1,023579;1,008649;1,025559;1,022528
23/10/2024; 18:48:57;2;1,128726;1,06932;1,049865;1,032664;1,042753
23/10/2024; 18:48:57;2;1,0041;1,04741;1,053015;1,040712;1,027903
23/10/2024; 18:48:57;2;1,029842;1,054223;1,043018;1,04838;1,0389
23/10/2024; 18:48:57;2;1,029842;1,054223;1,043018;1,04838;1,0389
23/10/2024; 18:48:57;2;1,033787;1,022576;1,049114;1,041172;1,045948
23/10/2024; 18:48:58;2;1,020937;1,028189;1,022166;1,043478;1,037799
23/10/2024; 18:48:58;2;1,013553;1,022759;1,02453;1,020444;1,038491
23/10/2024; 18:48:58;2;1,064318;1,032936;1,033149;1,032488;1,027756
23/10/2024; 18:48:58;2;1,005979;1,02795;1,026197;1,027715;1,028069
23/10/2024; 18:48:58;2;1,005979;1,02795;1,026197;1,027715;1,028069
23/10/2024; 18:48:58;2;1,000729;1,023675;1,021145;1,021103;1,023217
23/10/2024; 18:48:58;2;0,990064;0,998924;1,015272;1,014929;1,01593
23/10/2024; 18:48:58;2;0,990064;0,998924;1,015272;1,014929;1,01593
23/10/2024; 18:48:58;2;1,125322;1,038705;1,030524;1,037282;1,033327
23/10/2024; 18:48:58;2;1,116631;1,077339;1,058186;1,047745;1,050507
23/10/2024; 18:48:58;2;1,080311;1,107421;1,078082;1,062611;1,053173
23/10/2024; 18:48:59;2;1,022493;1,073145;1,086189;1,066964;1,055925
23/10/2024; 18:48:59;2;1,022493;1,073145;1,086189;1,066964;1,055925
23/10/2024; 18:48:59;2;1,007378;1,036727;1,056703;1,070427;1,057033
23/10/2024; 18:48:59;2;1,01346;1,014443;1,03091;1,048054;1,060932
23/10/2024; 18:48:59;2;1,01346;1,014443;1,03091;1,048054;1,060932
23/10/2024; 18:48:59;2;1,077299;1,032712;1,030157;1,040188;1,052929
23/10/2024; 18:48:59;2;1,102459;1,064406;1,050149;1,044618;1,050567
23/10/2024; 18:48:59;2;1,452216;1,210658;1,161358;1,130562;1,112551
23/10/2024; 18:48:59;2;1,085243;1,213306;1,179304;1,146135;1,123009
23/10/2024; 18:48:59;2;0,542679;1,026713;1,045649;1,051979;1,045559
23/10/2024; 18:48:59;2;0,888737;0,838886;0,992219;1,014267;1,024772
23/10/2024; 18:48:59;2;0,888737;0,838886;0,992219;1,014267;1,024772
23/10/2024; 18:49:00;2;1,674813;1,035409;1,047868;1,128737;1,124358
23/10/2024; 18:49:00;2;1,064708;1,209419;1,042734;1,051236;1,118066
23/10/2024; 18:49:00;2;0,786832;1,175451;1,103772;0,991554;1,007168
23/10/2024; 18:49:00;2;1,825055;1,225532;1,337852;1,248029;1,13047
23/10/2024; 18:49:00;2;1,825055;1,225532;1,337852;1,248029;1,13047
23/10/2024; 18:49:00;2;1,800328;1,470738;1,369231;1,430347;1,340079
23/10/2024; 18:49:00;2;0,581267;1,402217;1,248371;1,211638;1,288834
23/10/2024; 18:49:00;2;0,581267;1,402217;1,248371;1,211638;1,288834
23/10/2024; 18:49:00;2;0,680749;1,020781;1,22185;1,134846;1,123156
23/10/2024; 18:49:00;2;1,228163;0,830059;1,072627;1,223112;1,150399
23/10/2024; 18:49:00;2;1,228163;0,830059;1,072627;1,223112;1,150399
23/10/2024; 18:49:00;2;0,303038;1,09389;0,990604;0,908737;1,057335
23/10/2024; 18:49:01;2;1,367145;1,140217;1,162204;1,065912;0,985138
23/10/2024; 18:49:01;2;1,367145;1,140217;1,162204;1,065912;0,985138
23/10/2024; 18:49:01;2;1,543284;1,071155;1,240984;1,23842;1,145474
23/10/2024; 18:49:01;2;0,740034;1,216821;0,988375;1,140794;1,155355
23/10/2024; 18:49:01;2;0,740034;1,216821;0,988375;1,140794;1,155355
23/10/2024; 18:49:01;2;0,593775;0,959031;1,06106;0,909455;1,049624
23/10/2024; 18:49:01;2;1,705562;1,013124;1,145664;1,18996;1,04214
23/10/2024; 18:49:01;2;1,899636;1,399658;1,234752;1,296458;1,308239
23/10/2024; 18:49:01;2;0,535884;1,38036;1,183714;1,094978;1,169696
23/10/2024; 18:49:01;2;0,957876;1,131132;1,274739;1,138547;1,072128
23/10/2024; 18:49:01;2;0,957876;1,131132;1,274739;1,138547;1,072128
23/10/2024; 18:49:01;2;1,540527;1,011429;1,233481;1,327897;1,205543
23/10/2024; 18:49:01;2;0,669026;1,05581;0,925828;1,12059;1,218085
23/10/2024; 18:49:02;2;0,669026;1,05581;0,925828;1,12059;1,218085
23/10/2024; 18:49:02;2;0,673857;0,961137;0,960322;0,875434;1,046134
23/10/2024; 18:49:02;2;1,234819;0,859234;1,029557;1,015221;0,935331
23/10/2024; 18:49:02;2;1,234819;0,859234;1,029557;1,015221;0,935331
23/10/2024; 18:49:02;2;1,842981;1,250552;1,105171;1,192242;1,153181
23/10/2024; 18:49:02;2;0,601652;1,226484;1,088327;1,004467;1,09381
23/10/2024; 18:49:02;2;0,682787;1,042474;1,09056;1,007219;0,950854
23/10/2024; 18:49:02;2;1,658969;0,981136;1,196597;1,204242;1,115844
23/10/2024; 18:49:02;2;1,658969;0,981136;1,196597;1,204242;1,115844
23/10/2024; 18:49:02;2;0,942189;1,094648;0,971399;1,145716;1,160566
23/10/2024; 18:49:02;2;0,494326;1,031828;0,944568;0,875985;1,037151
23/10/2024; 18:49:02;2;0,494326;1,031828;0,944568;0,875985;1,037151
23/10/2024; 18:49:02;2;1,326548;0,921021;1,105508;1,020964;0,951079
23/10/2024; 18:49:03;2;1,776289;1,199054;1,134838;1,239664;1,146851
23/10/2024; 18:49:03;2;0,932847;1,345228;1,132503;1,09444;1,188528
23/10/2024; 18:49:03;2;0,752505;1,15388;1,197047;1,056503;1,037451
23/10/2024; 18:49:03;2;0,752505;1,15388;1,197047;1,056503;1,037451
23/10/2024; 18:49:03;2;1,03952;0,908291;1,12529;1,165542;1,053673
23/10/2024; 18:49:03;2;1,307845;1,03329;1,008179;1,161801;1,189259
23/10/2024; 18:49:03;2;1,307845;1,03329;1,008179;1,161801;1,189259
23/10/2024; 18:49:03;2;0,368863;0,905409;0,867183;0,880316;1,029645
23/10/2024; 18:49:03;2;1,065692;0,914133;0,94548;0,906885;0,911212
23/10/2024; 18:49:03;2;1,680523;1,038359;1,105731;1,092489;1,035825
23/10/2024; 18:49:03;2;0,678162;1,141459;0,94831;1,020217;1,023434
23/10/2024; 18:49:04;2;0,477751;0,945479;0,975532;0,854198;0,929806
23/10/2024; 18:49:04;2;1,250538;0,802151;1,021744;1,030533;0,920255
23/10/2024; 18:49:04;2;1,250538;0,802151;1,021744;1,030533;0,920255
23/10/2024; 18:49:04;2;1,385009;1,037766;0,947865;1,094397;1,089613
23/10/2024; 18:49:04;2;0,545028;1,060192;0,914582;0,867298;1,002835
23/10/2024; 18:49:04;2;0,545028;1,060192;0,914582;0,867298;1,002835
23/10/2024; 18:49:04;2;1,00432;0,978119;1,046224;0,932529;0,890135
23/10/2024; 18:49:04;2;1,5501;1,033149;1,121114;1,146999;1,035458
23/10/2024; 18:49:04;2;0,991017;1,181812;1,022616;1,095094;1,121002
23/10/2024; 18:49:04;2;0,301952;0,947689;0,961847;0,878483;0,962904
23/10/2024; 18:49:04;2;1,111543;0,801504;0,988653;0,991786;0,917327
23/10/2024; 18:49:04;2;1,111543;0,801504;0,988653;0,991786;0,917327
23/10/2024; 18:49:04;2;2,035295;1,149596;1,109951;1,197981;1,165704
23/10/2024; 18:49:05;2;0,614481;1,253773;1,015818;1,010857;1,100731
23/10/2024; 18:49:05;2;0,614481;1,253773;1,015818;1,010857;1,100731
23/10/2024; 18:49:05;2;0,664616;1,104797;1,106484;0,945577;0,953151
23/10/2024; 18:49:05;2;2,037248;1,105448;1,33791;1,292637;1,127522
23/10/2024; 18:49:05;2;1,502781;1,401548;1,204781;1,370884;1,32766
23/10/2024; 18:49:05;2;0,379999;1,306676;1,146161;1,039825;1,205737
23/10/2024; 18:49:05;2;0,379999;1,306676;1,146161;1,039825;1,205737
23/10/2024; 18:49:05;2;0,667664;0,850148;1,146923;1,050462;0,977798
23/10/2024; 18:49:05;2;1,922733;0,990132;1,118294;1,302085;1,19584
23/10/2024; 18:49:05;2;0,54083;1,043742;0,877807;1,002801;1,175209
23/10/2024; 18:49:05;2;0,54083;1,043742;0,877807;1,002801;1,175209
23/10/2024; 18:49:05;2;0,429124;0,964229;0,890088;0,78807;0,907188
23/10/2024; 18:49:06;2;1,355078;0,77501;1,061941;0,983086;0,882571
23/10/2024; 18:49:06;2;1,749498;1,1779;1,018632;1,199452;1,110821
23/10/2024; 18:49:06;2;0,463226;1,189267;0,999231;0,907551;1,076748
23/10/2024; 18:49:06;2;0,463226;1,189267;0,999231;0,907551;1,076748
23/10/2024; 18:49:06;2;0,886429;1,033051;1,113558;0,976671;0,904031
23/10/2024; 18:49:06;2;1,921403;1,090353;1,255139;1,275127;1,134126
23/10/2024; 18:49:06;2;1,921403;1,090353;1,255139;1,275127;1,134126
23/10/2024; 18:49:06;2;0,683198;1,163677;0,988564;1,140751;1,176472
23/10/2024; 18:49:06;2;0,380038;0,99488;0,967767;0,866859;1,013965
23/10/2024; 18:49:06;2;1,302671;0,788636;1,071828;1,034748;0,939494
23/10/2024; 18:49:06;2;1,921502;1,201404;1,071852;1,241762;1,18254
23/10/2024; 18:49:07;2;0,587841;1,270671;1,048013;0,97505;1,132775
23/10/2024; 18:49:07;2;0,894776;1,134706;1,176697;1,017366;0,961671
23/10/2024; 18:49:07;2;0,894776;1,134706;1,176697;1,017366;0,961671
23/10/2024; 18:49:07;2;1,836703;1,10644;1,310205;1,308699;1,153922
23/10/2024; 18:49:07;2;0,817128;1,182869;1,034112;1,21159;1,22677
23/10/2024; 18:49:07;2;0,859703;1,171178;1,102077;0,99923;1,152942
23/10/2024; 18:49:07;2;1,263361;0,980064;1,194224;1,134334;1,043252
23/10/2024; 18:49:07;2;2,222428;1,448497;1,290655;1,399865;1,315683
23/10/2024; 18:49:07;2;2,222428;1,448497;1,290655;1,399865;1,315683
23/10/2024; 18:49:07;2;0,749615;1,411801;1,273777;1,182447;1,29149
23/10/2024; 18:49:07;2;0,561099;1,177714;1,199126;1,131241;1,078889
23/10/2024; 18:49:07;2;0,561099;1,177714;1,199126;1,131241;1,078889
23/10/2024; 18:49:07;2;1,439081;0,916598;1,243056;1,247117;1,182548
23/10/2024; 18:49:08;2;0,922346;0,974176;0,918035;1,178914;1,192989
23/10/2024; 18:49:08;2;0,922346;0,974176;0,918035;1,178914;1,192989
23/10/2024; 18:49:08;2;0,91209;0,836796;0,987367;0,902113;0,876697
23/10/2024; 18:49:08;2;0,91209;0,836796;0,987367;0,902113;0,876697
23/10/2024; 18:49:08;2;1,730518;1,106186;1,060226;1,135997;1,040181
23/10/2024; 18:49:08;2;0,855319;1,165976;1,043469;1,019245;1,089218
23/10/2024; 18:49:08;2;0,774664;1,120167;1,068148;0,989708;0,978481
23/10/2024; 18:49:08;2;1,146808;0,925597;1,126827;1,08388;1,015892
23/10/2024; 18:49:08;2;1,146808;0,925597;1,126827;1,08388;1,015892
23/10/2024; 18:49:08;2;1,117662;1,013045;0,973613;1,124994;1,08951
23/10/2024; 18:49:08;2;0,881075;1,048515;0,980052;0,955106;1,084341
23/10/2024; 18:49:09;2;1,048084;1,015607;1,048407;0,993659;0,970602
23/10/2024; 18:49:09;2;1,048084;1,015607;1,048407;0,993659;0,970602
23/10/2024; 18:49:09;2;1,213522;1,04756;1,065086;1,08143;1,030303
23/10/2024; 18:49:09;2;0,894777;1,052127;1,009364;1,031024;1,050321
23/10/2024; 18:49:09;2;1,045262;1,051187;1,050411;1,016544;1,033397
23/10/2024; 18:49:09;2;1,045262;1,051187;1,050411;1,016544;1,033397
23/10/2024; 18:49:09;2;1,144838;1,028292;1,0746;1,069297;1,037926
23/10/2024; 18:49:09;2;0,918238;1,036113;1,000779;1,043327;1,04412
23/10/2024; 18:49:09;2;1,066291;1,043122;1,043657;1,013881;1,047155
23/10/2024; 18:49:09;2;1,145498;1,043342;1,068716;1,064025;1,035817
23/10/2024; 18:49:09;2;1,047009;1,086266;1,044259;1,064375;1,061189
23/10/2024; 18:49:09;2;1,047009;1,086266;1,044259;1,064375;1,061189
23/10/2024; 18:49:10;2;0,98152;1,058009;1,060079;1,031711;1,050566
23/10/2024; 18:49:10;2;1,043806;1,024111;1,054458;1,056825;1,033727
23/10/2024; 18:49:10;2;1,043806;1,024111;1,054458;1,056825;1,033727
23/10/2024; 18:49:10;2;0,990919;1,005415;1,015813;1,04175;1,04584
23/10/2024; 18:49:10;2;1,045811;1,026845;1,015514;1,021813;1,042427
23/10/2024; 18:49:10;2;1,045811;1,026845;1,015514;1,021813;1,042427
23/10/2024; 18:49:10;2;1,125548;1,070412;1,050539;1,049192;1,037913
23/10/2024; 18:49:10;2;1,055996;1,073807;1,066808;1,05163;1,050326
23/10/2024; 18:49:10;2;1,055996;1,073807;1,066808;1,05163;1,050326
23/10/2024; 18:49:10;2;1,06072;1,080755;1,070535;1,065591;1,053145
23/10/2024; 18:49:10;2;1,040658;1,052458;1,070731;1,06456;1,061435
23/10/2024; 18:49:10;2;1,040658;1,052458;1,070731;1,06456;1,061435
23/10/2024; 18:49:11;2;0,929534;1,010304;1,021727;1,042491;1,042055
